Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6071002109,5276,San Bernardino,91764,Ontario,-117.5652839,34.0754307,27.02,55.09,55-60%,0.064,95.26,13.52538693,95.89,0.602,93.02,873.11,93.79,7.90,2.46,0.00,0.00,26427.63346,99.66,2497.23209,92.54,0,0.00,0,0.00,0.05,26.37,4,44.59,0,0.00,52.45,6.46,80.93,32.25,29.19,4.25,32.47,11.79,44.35,6,25.56,6.2,43.95,31.9,53.83,5.3,40.34,20.7,63.33,40.37,4.19,35.96
6073006802,5400,San Diego,92106,San Diego,-117.218481,32.7501717,27.00,55.08,55-60%,0.041,26.94,9.984326548,49.00,0.368,82.63,310.01,23.45,32.24,26.87,0.00,0.00,305.886261,40.12,905.5370831,51.90,24.95,88.47,48.7,90.12,2.125,89.85,13,92.08,2,51.98,52.58,6.47,81.14,23.78,14.38,6.91,88.95,5.49,2.04,NA,NA,4.8,36.36,36.4,60.74,4.8,33.92,17.8,50.44,40.25,4.17,35.75
6037554522,4868,Los Angeles,90703,Cerritos,-118.0931498,33.8523009,27.00,55.07,55-60%,0.042,32.12,11.74318761,67.77,0.391,84.27,577.67,55.94,23.42,15.94,23.03,67.12,2913.196696,80.04,1843.116684,84.66,9,60.78,24.95,75.26,0.01,8.74,4,44.59,2.95,59.45,57.24,7.05,89.25,31.69,28.20,5.43,62.88,9.58,26.15,6.1,25.95,12.7,70.60,9.9,9.05,5.5,42.51,13.1,26.16,36.96,3.83,30.58
6077004901,7762,San Joaquin,95320,Escalon,-120.9929192,37.7960045,27.00,55.06,55-60%,0.052,68.35,10.84836643,53.81,0.096,36.09,539.18,52.18,23.11,15.62,501.94,85.35,19696.83301,99.40,462.6568793,18.15,7,52.96,7.75,41.69,0.05,26.37,0,0.00,8,86.86,49.60,6.11,74.26,48.06,53.58,3.96,25.66,17.09,76.58,9.7,39.87,2.4,19.15,22.3,36.38,4.5,29.90,16,41.51,42.65,4.42,39.28
6071007410,5195,San Bernardino,92346,Highland,-117.2108868,34.13216,27.00,55.04,55-60%,0.072,99.86,10.96200005,54.61,0.133,46.55,744.29,77.96,30.64,24.57,0.00,0.00,1771.319987,71.28,923.9724583,53.25,0,0.00,0,0.00,0,0.00,1,13.12,0,0.00,36.55,4.50,37.29,54.02,61.52,5.92,73.51,17.3,77.58,16.7,58.21,1.2,8.54,53.1,82.73,7,60.24,10.6,14.80,57.88,6.00,62.11
6037211121,2186,Los Angeles,90004,Los Angeles,-118.2854106,34.0730101,26.99,55.03,55-60%,0.049,58.49,12.19449024,88.21,0.511,90.34,766.84,83.98,56.90,61.19,0.00,0.00,1620.569987,69.76,1830.797472,84.33,25.5,88.80,7.6,41.33,0.2,54.51,0,0.00,0,0.00,57.00,7.02,88.87,24.47,15.48,3.2,11.37,6.48,5.36,13,50.00,17.4,81.95,40.9,67.05,4.4,28.48,30.2,89.88,37.10,3.85,30.90
6037650004,4023,Los Angeles,90504,Torrance,-118.3308068,33.8773079,26.98,55.02,55-60%,0.040,26.25,12.01245967,78.98,0.304,76.91,403.85,35.13,57.34,61.76,0.00,0.00,4042.523437,88.70,910.0325673,52.34,0,0.00,1,9.60,0.01,8.74,5,52.00,0.1,1.98,39.83,4.90,47.39,35.45,34.33,4.65,42.52,14.45,63.14,9.7,39.87,13.1,71.78,29.8,50.50,NA,NA,24.3,75.83,53.08,5.50,54.91
6037910706,6212,Los Angeles,93543,Littlerock,-117.9994644,34.5534723,26.97,55.01,55-60%,0.063,91.89,8.286463193,17.86,0.060,22.14,529.62,51.34,42.44,40.75,0.02,13.83,475.0093435,45.88,735.9492397,39.26,1,18.72,0,0.00,0,0.00,0,0.00,0,0.00,28.16,3.47,16.71,64.53,73.69,8.03,96.56,14.77,64.84,37,86.23,18,83.11,45.4,73.47,9,76.23,15.6,39.75,75.06,7.78,86.32
6037106646,3439,Los Angeles,91344,Granada Hills,-118.4939447,34.2797379,26.96,54.99,50-55%,0.062,90.08,11.20058307,56.85,0.137,47.82,702.76,72.97,64.90,72.48,0.00,0.00,217.7436676,35.45,3423.479442,97.51,0,0.00,0,0.00,0,0.00,3,34.11,0.75,23.31,43.26,5.32,57.21,52.54,59.63,5.05,53.85,13.58,57.89,13.3,50.91,2.5,19.93,15.7,21.62,5.8,46.14,20.9,64.20,48.84,5.06,48.71
6107001901,3851,Tulare ,93277,Visalia,-119.3028348,36.3092952,26.95,54.98,50-55%,0.062,88.13,14.51342856,98.56,0.043,15.51,553.82,53.48,32.64,27.34,0.10,23.50,7739.720054,95.58,578.5401509,26.68,57,96.97,45.5,89.15,0,0.00,1,13.12,0,0.00,49.01,6.03,72.91,46.26,50.91,3.8,22.08,13.76,59.12,20.9,65.84,7.7,51.28,39.3,64.75,4,23.29,7.8,5.58,43.09,4.47,39.84
6111004000,7428,Ventura ,93033,Oxnard,-119.1721776,34.1674563,26.94,54.97,50-55%,0.040,24.04,8.870558084,34.49,0.056,20.29,131.07,4.20,78.45,87.78,205.25,80.73,10.15216303,11.19,878.9986998,49.90,0,0.00,6.75,38.31,0,0.00,4,44.59,0,0.00,31.58,3.89,24.03,47.15,52.38,4.03,27.29,15.19,67.49,48.5,95.27,21.2,87.69,49.8,78.99,11,86.17,24.1,75.15,66.85,6.93,75.44
6071011101,3277,San Bernardino,92382,Running Springs,-117.1403551,34.1730842,26.94,54.96,50-55%,0.071,99.59,9.806492562,47.16,0.012,4.68,719.45,74.45,36.18,31.86,0.00,0.00,1606.786662,69.59,275.3140992,7.01,0,0.00,5,32.10,0,0.00,3,34.11,4.5,71.31,37.03,4.56,38.82,48.53,54.34,6.75,87.22,19.22,84.97,6,25.56,0.9,5.81,35.2,59.10,11.8,88.92,10.2,13.19,57.01,5.91,60.71
6071011401,5057,San Bernardino,92314,Big Bear City,-116.8481795,34.2528568,26.94,54.94,50-55%,0.067,98.07,5.899619649,2.83,0.028,10.06,343.63,27.99,41.30,39.09,0.00,0.00,6.1573,9.88,226.5161402,5.04,4,39.89,1,9.60,0,0.00,10,84.20,5,75.16,30.00,3.69,20.71,54.18,61.79,8.26,97.45,21.05,90.50,11,44.01,3.1,24.67,47.4,75.97,8,69.34,23.5,73.27,70.35,7.29,80.16
6037650605,3026,Los Angeles,90503,Torrance,-118.3504673,33.8453408,26.93,54.93,50-55%,0.039,22.24,11.95522956,76.03,0.414,85.68,324.10,24.80,47.99,48.56,63.13,74.36,6292.416748,93.87,1441.439108,76.60,5.2,45.68,23.25,73.42,0.51,71.03,0,0.00,2,51.98,57.98,7.14,90.11,27.55,21.09,3.54,16.97,10.88,36.94,7.7,32.46,16.9,80.89,16.5,23.58,5.2,39.12,20.6,62.89,36.39,3.77,29.70
6065041003,2783,Riverside ,92505,Riverside,-117.4904563,33.9486696,26.92,54.92,50-55%,0.063,92.61,13.00918873,93.76,0.031,11.03,668.24,64.80,47.78,48.19,0.00,4.30,3334.133301,84.33,632.6890487,30.91,0.35,5.13,0.3,3.58,0,0.00,0,0.00,0,0.00,36.41,4.48,36.85,54.48,62.40,5.26,59.19,18.44,82.48,23,69.16,2,15.38,22.7,37.24,9.2,77.45,15.7,40.13,57.95,6.01,62.18
6075026100,7516,San Francisco,94112,San Francisco,-122.4431582,37.7196219,26.92,54.91,50-55%,0.028,2.97,8.654649382,28.16,0.838,97.06,257.97,13.56,74.41,83.52,0.00,0.00,411.6046651,43.88,1415.982382,75.88,0,0.00,0.7,5.71,0.1,41.46,0,0.00,1,33.24,34.11,4.20,30.83,53.52,60.77,6.74,87.09,10.62,35.09,25.8,73.85,21,87.42,23.3,38.43,6.4,53.92,19.8,59.73,61.83,6.41,68.13
6097152702,5644,Sonoma ,95403,Santa Rosa,-122.7912911,38.5043031,26.92,54.89,50-55%,0.033,10.03,7.071797746,7.09,0.145,50.11,735.23,76.87,38.53,34.86,103.91,77.40,0.0135239,1.54,1456.468086,77.15,58.5,97.25,15.5,61.64,1.65,86.91,4,44.59,15.5,96.25,53.70,6.61,83.14,50.34,57.00,3.27,12.38,12.69,52.01,14.8,54.41,0.5,1.98,26.1,43.74,4.3,27.44,20.6,62.89,39.28,4.07,34.25
6101050301,2294,Sutter ,95991,Yuba City,-121.6292546,39.1196085,26.91,54.88,50-55%,0.044,38.36,9.534016008,44.83,0.092,34.30,675.56,65.88,55.83,59.80,47.49,72.35,0.263493,3.96,843.8493233,47.33,1.1,19.43,1.5,13.28,0,0.00,10,84.20,0,0.00,38.36,4.72,42.80,50.99,57.96,4.11,29.15,20.38,88.62,15,54.81,6.4,44.88,36.6,61.08,11.1,86.54,9.2,9.55,54.97,5.70,57.83
6073013302,4797,San Diego,91911,Chula Vista,-117.048661,32.6155251,26.89,54.87,50-55%,0.041,26.50,10.61851976,52.86,0.277,73.83,467.22,45.33,54.63,57.96,0.00,0.00,1224.311849,65.04,1370.9144,74.48,0,0.00,2.5,18.91,0,0.00,2,24.15,0,0.00,35.87,4.42,35.28,64.13,73.48,4.89,49.28,12.42,50.02,20.4,64.93,6.1,43.45,25.9,43.29,10.7,84.89,20.6,62.89,58.74,6.09,63.49
6065030700,5800,Riverside ,92506,Riverside,-117.3889779,33.9675571,26.89,54.85,50-55%,0.065,96.59,12.7216981,92.53,0.305,76.93,668.24,64.80,88.43,95.63,0.00,0.00,2054.249959,73.67,522.4771313,22.76,3,33.47,10,48.91,0.05,26.37,0,0.00,0,0.00,50.83,6.26,77.03,45,48.73,4.44,37.02,11.75,44.13,9.1,37.73,0,0.00,29.3,49.62,5.4,41.23,22.3,69.49,41.45,4.30,37.67
6081602000,8439,San Mateo,94080,South San Francisco,-122.4203403,37.6678381,26.88,54.84,50-55%,0.028,3.48,8.548393806,24.11,0.082,30.38,368.93,30.31,67.21,75.31,0.56,37.18,297.0680034,39.60,306.6552894,8.61,11.75,67.62,50.2,90.54,2.42,91.21,10,84.20,0,0.00,42.99,5.29,56.45,53.22,60.44,5.91,73.33,10.89,36.95,15.5,55.85,5.2,38.62,21.5,34.79,3.1,12.85,20.7,63.33,49.00,5.08,48.92
6029000902,3473,Kern ,93306,Bakersfield,-118.9631285,35.4050159,26.86,54.83,50-55%,0.063,93.15,15.35685476,99.24,0.096,35.77,602.07,57.97,54.67,58.00,0.00,0.00,9.6493767,11.06,404.1353344,14.43,1,18.72,0.2,1.53,0,0.00,0,0.00,0,0.00,32.15,3.96,25.49,74.17,81.46,4.39,35.60,17.38,77.94,23.7,70.33,6.2,43.95,51.4,80.95,10.9,85.81,17.4,48.61,65.47,6.79,73.58
6073012303,3383,San Diego,91910,Chula Vista,-117.0732999,32.6512908,26.85,54.82,50-55%,0.040,25.92,10.22968255,50.64,0.445,87.19,336.24,26.39,31.52,25.82,0.00,0.00,797.2556763,56.62,1293.429049,72.09,0,0.00,11.2,51.67,0,0.00,8,73.64,0.4,11.80,37.86,4.66,41.33,40.92,42.97,5.03,53.16,8.91,20.34,19.2,62.90,9.4,59.07,32.6,55.14,19.5,98.92,28.2,85.62,55.58,5.76,58.78
6037311100,4051,Los Angeles,91505,Burbank,-118.3546268,34.1856903,26.85,54.80,50-55%,0.057,77.37,11.47660575,60.50,0.211,64.06,944.21,96.98,69.03,77.90,0.00,0.00,866.874349,58.37,915.2241051,52.70,5.4,46.30,47.6,89.84,0.12,43.83,6,59.92,0,0.00,56.65,6.97,88.30,35.09,33.62,5.56,65.83,11.03,38.11,11.4,45.44,4.6,35.12,14.7,19.67,3,11.93,13.8,29.98,37.14,3.85,31.01
6065042723,6487,Riverside ,92545,Hemet,-117.078378,33.7246687,26.85,54.79,50-55%,0.062,89.30,9.610983796,45.70,0.040,14.42,235.69,8.39,51.01,52.60,165.92,79.73,902.7729796,59.16,650.3954174,32.16,0,0.00,2,16.54,0,0.00,0,0.00,3,62.71,37.07,4.56,38.93,48.53,54.34,3.91,24.57,15.56,69.63,26.3,74.53,1.8,13.56,57.1,86.86,11,86.17,19.6,58.82,56.75,5.88,60.29
6037267800,2680,Los Angeles,90064,Los Angeles,-118.4306811,34.03958,26.85,54.78,50-55%,0.049,57.25,11.79089062,69.43,0.235,68.04,438.52,41.27,54.85,58.29,0.00,0.00,999.7839966,61.14,2468.370937,92.33,0.9,13.01,25.5,76.28,0.35,63.48,0,0.00,2.5,58.24,51.38,6.32,78.33,31.13,27.06,4.98,51.82,12.56,50.90,2.9,10.31,8.5,54.87,22.1,35.95,3.2,14.05,25,77.95,40.94,4.25,36.92
6073008339,2053,San Diego,92121,San Diego,-117.231235,32.9028483,26.83,54.77,50-55%,0.043,35.15,9.462463549,44.07,0.549,91.47,310.01,23.45,20.77,12.90,0.00,0.00,51.65603383,21.57,1581.702167,79.74,3.05,33.58,12.5,54.71,2.15,90.08,12,90.16,2,51.98,47.06,5.79,67.70,4.66,0.02,9.7,99.33,2.86,0.01,3,10.94,3.3,26.35,49.2,78.24,8.4,72.39,32.5,93.18,44.67,4.63,42.31
6037408212,5285,Los Angeles,91748,Rowland Heights,-117.8795412,33.9944207,26.81,54.75,50-55%,0.052,68.34,12.23579771,89.05,0.577,92.23,432.89,40.02,38.12,34.50,0.00,0.00,3939.866618,88.16,1971.092152,86.64,13,73.39,18.75,67.29,0,0.00,5,52.00,1,33.24,56.64,6.97,88.26,24.82,16.13,2.86,7.66,8.7,18.62,15.4,55.58,22.3,89.04,24.4,40.36,6.3,52.65,20.5,62.55,37.09,3.85,30.87
6037650401,4728,Los Angeles,90503,Torrance,-118.3368653,33.8428957,26.81,54.74,50-55%,0.039,21.77,11.97486672,77.11,0.115,41.99,572.97,55.57,57.13,61.44,15.40,63.65,6806.87329,94.53,1296.240433,72.18,22.9,86.56,47.5,89.82,6.48,97.05,0,0.00,6.2,79.93,64.24,7.91,96.00,26.89,19.75,5.76,70.16,10.25,31.97,5,21.08,6.1,43.45,15.4,21.14,3.9,22.06,10.9,16.10,32.70,3.39,23.85
6011000500,2564,Colusa ,95932,Colusa,-121.9636465,39.314744,26.80,54.73,50-55%,0.046,47.83,8.454582099,21.68,0.035,12.46,450.54,42.91,80.29,89.47,436.32,84.24,5.382787733,9.53,127.6585522,1.80,10,64.03,20.5,69.90,0,0.00,9,78.41,2.2,53.77,43.57,5.36,58.10,41.35,43.76,2.07,2.30,20.86,89.94,29.1,78.20,6.6,45.88,44.8,72.76,4,23.29,14.7,35.19,48.20,5.00,47.63
6073013908,4041,San Diego,91977,Spring Valley,-117.0050292,32.7112382,26.79,54.72,50-55%,0.045,40.42,10.43677472,52.08,0.253,70.48,545.42,52.71,64.90,72.50,0.00,0.00,302.1327006,39.95,1417.321912,75.91,1.75,24.83,10,48.91,0,0.00,1,13.12,0,0.00,39.46,4.86,46.17,61.24,70.50,5.19,57.39,12.29,48.63,13.7,51.87,0,0.00,35.5,59.46,8.8,75.06,18,51.43,53.20,5.52,55.12
6037576904,3418,Los Angeles,90804,Long Beach,-118.157318,33.7771513,26.79,54.70,50-55%,0.038,19.68,11.60712094,63.46,0.100,37.46,336.40,27.42,62.27,68.77,0.00,0.00,7962.979981,95.91,823.284659,45.89,4.5,42.96,10.75,50.60,0.12,43.83,4,44.59,0,0.00,42.01,5.17,53.50,53.57,60.89,3.27,12.38,10.55,34.56,19.5,63.49,5.2,38.62,38.3,63.33,7.4,64.21,30.5,90.31,49.97,5.18,50.24
6037670001,3486,Los Angeles,90717,Lomita,-118.3166168,33.803864,26.79,54.69,50-55%,0.037,18.29,11.88687679,72.66,0.145,50.03,410.69,37.45,62.16,68.63,0.00,0.00,7027.269857,94.75,845.6248404,47.51,5.6,46.97,24.5,74.84,0.575,73.56,0,0.00,2.2,53.77,49.05,6.04,72.98,41.85,44.50,4.88,48.99,10.66,35.32,11,44.01,7.2,49.07,20.9,33.47,6,48.56,15.3,38.17,42.80,4.44,39.52
6037408004,2486,Los Angeles,91792,West Covina,-117.9154818,34.0378087,26.79,54.68,50-55%,0.054,71.36,12.13677863,86.52,0.039,13.99,744.79,78.19,36.61,32.35,2.54,49.53,3846.600016,87.63,585.1799422,27.19,12,70.69,0.7,5.71,0.1,41.46,2,24.15,5.2,75.75,51.75,6.37,79.22,41.98,44.70,3.41,14.78,11.15,39.08,13.1,50.25,11,65.13,20.6,32.89,6.9,59.22,14.5,33.90,40.57,4.21,36.36
6037920035,7112,Los Angeles,91351,Canyon Country,-118.4640472,34.4193105,26.78,54.67,50-55%,0.064,94.84,10.26891771,50.88,0.127,45.16,880.04,94.20,38.92,35.41,0.00,0.00,91.4469007,25.89,1615.060047,80.40,0,0.00,0,0.00,0,0.00,2,24.15,1.7,40.63,39.88,4.91,47.57,56.88,65.25,4.78,46.29,14.78,65.07,13.9,52.33,2.3,18.31,29.3,49.62,6.6,56.19,18.8,55.26,52.61,5.45,54.15
6037703100,5935,Los Angeles,90043,Los Angeles,-118.3546187,33.9930805,26.77,54.65,50-55%,0.045,43.97,11.87615491,72.27,0.097,36.24,745.45,78.26,67.75,76.15,0.00,0.00,1457.993327,67.88,958.5409781,55.58,0.1,2.43,13,56.14,0,0.00,0,0.00,0,0.00,39.77,4.89,47.16,130.09,97.30,4.9,49.62,15.36,68.62,4.4,18.16,0,0.00,14.6,19.46,12.3,90.19,15.8,40.51,52.75,5.47,54.34
6061021401,2485,Placer ,95648,Lincoln,-121.2859939,38.8964967,26.77,54.64,50-55%,0.053,69.45,7.709278536,11.01,0.516,90.48,635.54,60.54,40.70,38.17,0.00,0.00,21.5538003,15.36,478.7865375,19.29,0,0.00,15.75,61.92,0.1,41.46,0,0.00,4.45,70.53,36.95,4.55,38.62,31.69,28.20,4.84,47.96,14.48,63.31,23.4,69.83,6.5,45.32,40,65.79,9.2,77.45,24.6,76.80,56.76,5.89,60.32
6025012400,919,Imperial ,92283,Winterhaven,-115.1126532,33.2019033,26.76,54.63,50-55%,0.041,26.47,8.027617026,13.71,0.003,0.98,817.93,89.30,21.98,14.28,10.95,61.32,188.4585012,33.84,156,2.58,24,87.67,5.5,33.92,0,0.00,19,98.15,4.6,71.49,39.62,4.88,46.70,50.18,56.88,NA,NA,15.23,67.93,12.7,49.24,1.4,10.45,43.3,70.63,NA,NA,NA,NA,52.92,5.49,54.68
6037141102,3068,Los Angeles,91423,Sherman Oaks,-118.4318823,34.1494929,26.74,54.62,50-55%,0.056,75.59,11.63355936,64.02,0.255,70.79,702.76,72.97,43.93,42.40,0.03,15.33,697.1966756,54.06,2578.420515,93.31,0,0.00,18,66.13,0,0.00,4,44.59,0,0.00,48.09,5.92,70.44,33.43,31.03,4.29,33.44,17.99,80.63,3.2,11.85,4.8,36.36,19,29.41,6.2,51.22,21.1,65.13,43.58,4.52,40.63
6085503111,5196,Santa Clara,95122,San Jose,-121.8397083,37.3225762,26.74,54.60,50-55%,0.039,23.11,8.921240743,35.57,0.380,83.50,339.61,27.55,47.52,47.78,0.00,0.00,74.86683147,23.85,4652.054001,99.41,0.7,10.98,2.4,17.90,0,0.00,3,34.11,0,0.00,32.60,4.01,26.62,71.58,79.47,5.04,53.46,15.02,66.44,33.8,83.37,16.1,79.19,31.2,52.90,6.2,51.22,16.4,43.74,64.27,6.66,71.97
6037910001,6316,Los Angeles,93591,Palmdale,-117.9263003,34.5941878,26.73,54.59,50-55%,0.062,90.86,7.239347731,8.03,0.002,0.87,393.51,33.47,51.65,53.44,0.00,0.00,346.1383362,41.80,271.5586487,6.84,0,0.00,0,0.00,0,0.00,0,0.00,5,75.16,24.62,3.03,9.66,92.21,90.28,7.75,95.34,17.28,77.41,34,83.56,15.3,77.07,47.8,76.57,13.3,93.08,26.5,81.91,85.06,8.82,96.65
6097153102,5735,Sonoma ,95407,Santa Rosa,-122.7216605,38.4201079,26.72,54.58,50-55%,0.031,8.55,7.44510658,9.33,0.373,83.01,204.93,7.22,65.43,73.15,0.27,30.59,0.0053761,0.91,1959.373499,86.35,1.4,21.80,62.7,93.57,0,0.00,4,44.59,0.1,1.98,35.72,4.40,34.90,72.77,80.48,3.5,16.22,20.69,89.34,30.4,79.70,14.5,75.14,34.6,58.38,4.6,31.32,14.1,31.55,58.62,6.08,63.27
6037135111,3496,Los Angeles,91303,Canoga Park,-118.6102388,34.1924609,26.72,54.56,50-55%,0.057,77.22,11.31242478,58.03,0.186,59.59,702.76,72.97,52.78,55.06,3.24,51.43,241.2343343,36.67,1047.952483,61.05,1,18.72,29.65,79.87,0.2,54.51,4,44.59,0,0.00,52.51,6.46,81.08,58.57,67.51,4.44,37.02,13.2,55.28,7.7,32.46,NA,NA,12.9,15.53,2.9,11.06,17,46.80,39.87,4.13,35.22
6037139001,5618,Los Angeles,91316,Encino,-118.511718,34.1754113,26.72,54.55,50-55%,0.059,81.32,12.92719681,93.42,0.103,38.16,702.76,72.97,61.84,68.18,0.00,0.00,429.4473368,44.37,4048.266455,98.83,1,18.72,6,36.37,0,0.00,13,92.08,0.2,8.40,51.81,6.38,79.35,56.96,65.40,3.7,20.27,11.44,41.61,5.7,24.29,9.1,57.64,20.3,32.29,3.9,22.06,18.9,55.65,40.41,4.19,36.02
6037650001,5617,Los Angeles,90504,Torrance,-118.319173,33.8792212,26.71,54.54,50-55%,0.041,26.71,12.03290345,80.16,0.163,54.49,404.28,35.23,62.30,68.79,0.00,0.00,4602.48999,90.57,916.2344934,52.78,28,90.24,10.85,50.79,0.075,30.23,5,52.00,3,62.71,53.13,6.54,81.98,34.69,32.84,4.05,27.92,13.35,56.18,8.5,35.66,17.7,82.56,21.5,34.79,4.8,33.92,9.9,12.16,39.40,4.08,34.51
6037101220,3497,Los Angeles,91042,Tujunga,-118.2816322,34.2516085,26.71,54.53,50-55%,0.059,82.09,11.2582362,57.51,0.058,21.00,702.76,72.97,66.58,74.68,0.00,0.00,438.306661,44.64,821.6798096,45.78,0,0.00,0.3,3.58,0,0.00,0,0.00,0,0.00,33.46,4.12,28.81,30.87,26.53,4.41,36.14,16.86,75.46,20.7,65.47,22.9,89.88,48.1,76.83,7.8,67.46,35.2,95.61,62.55,6.49,69.14
6085503212,4403,Santa Clara,95121,San Jose,-121.8288535,37.3046588,26.71,54.51,50-55%,0.040,24.24,8.621614118,27.01,0.276,73.71,439.35,41.34,40.67,38.09,0.00,0.00,67.7118988,23.15,2984.868748,95.78,8.4,56.97,1.3,10.84,0,0.00,3,34.11,0.5,20.37,35.10,4.32,33.29,46.54,51.32,8.03,96.56,12.24,47.88,26.6,74.96,18.8,84.28,26.5,44.47,2.9,11.06,18.8,55.26,59.63,6.18,64.65
6071012001,6048,San Bernardino,92311,Barstow,-117.0176358,34.8693342,26.70,54.50,50-55%,0.058,80.30,7.774182982,11.46,0.079,29.40,655.69,62.51,35.77,31.27,0.05,18.62,8.296880067,10.70,682.0316194,34.70,6,49.09,0,0.00,0,0.00,0,0.00,0.6,21.23,27.93,3.44,16.29,202.56,99.88,6.73,87.02,40.85,100.00,20.4,64.93,4.5,34.49,42.5,69.37,11.9,89.20,10.1,12.91,74.91,7.77,86.07
6083000801,3465,Santa Barbara,93103,Santa Barbara,-119.6856673,34.4273462,26.69,54.49,50-55%,0.040,23.36,8.022259467,13.65,0.200,62.04,263.28,14.25,76.57,85.90,0.00,0.00,0.16794,3.35,576.3664851,26.56,24.5,88.03,136.85,98.08,0.25,58.79,6,59.92,7,83.46,44.98,5.54,61.99,48.54,54.36,3.17,11.07,9.17,22.48,25.9,73.99,15.6,78.04,32.7,55.30,5.2,39.12,23.1,72.06,46.50,4.82,44.92
6001410200,3399,Alameda ,94603,Oakland,-122.1571742,37.7453063,26.69,54.48,50-55%,0.030,7.18,8.369486451,19.50,0.109,40.24,108.41,3.93,85.49,93.74,0.00,0.00,570.4646606,49.04,405.2985067,14.51,9,60.78,42,87.62,0,0.00,0,0.00,0,0.00,28.90,3.56,18.33,159.02,99.34,8.83,98.54,13.97,60.06,18.8,62.06,3.1,24.67,44.1,71.78,NA,NA,24.5,76.46,72.36,7.50,82.84
6013370000,2814,Contra Costa,94805,Richmond,-122.322249,37.93966,26.67,54.46,50-55%,0.030,6.73,9.063112193,38.64,0.548,91.45,108.41,3.93,70.60,79.64,0.14,26.50,2135.927328,74.27,1938.141795,86.03,22,85.92,9.25,45.72,0,0.00,2,24.15,0,0.00,44.32,5.45,60.16,69.93,78.53,5.13,55.85,11.76,44.18,7.3,30.78,10.7,64.07,13.2,16.18,3.4,16.10,17,46.80,47.15,4.89,46.04
6037311700,6422,Los Angeles,91506,Burbank,-118.3203385,34.1630509,26.67,54.45,50-55%,0.055,73.35,11.80566464,69.84,0.196,61.31,783.69,85.75,61.89,68.27,0.00,0.00,992.4110107,60.89,1633.835251,80.84,13.8,74.81,20.85,70.38,0.5,70.25,9,78.41,2,51.98,64.74,7.97,96.32,33.7,31.43,3.36,13.91,10.48,34.01,7.3,30.78,2,15.38,14.4,19.07,7.4,64.21,20.1,61.08,32.28,3.35,23.27
6019005509,5241,Fresno ,93611,Clovis,-119.7386631,36.8448439,26.67,54.44,50-55%,0.062,89.09,13.4708801,95.61,0.089,33.11,846.57,91.67,20.61,12.72,0.00,0.00,1686.98763,70.41,807.8086518,44.85,4,39.89,15,60.64,0,0.00,0,0.00,0,0.00,43.16,5.31,56.95,38.82,39.37,6.2,79.00,7.49,10.12,11.2,44.79,6.5,45.32,36.9,61.46,7.5,65.16,18.4,53.30,48.42,5.02,47.94
6001422200,3347,Alameda ,94702,Berkeley,-122.2878154,37.8728822,26.66,54.43,50-55%,0.029,4.04,9.084806909,39.05,0.186,59.66,108.41,3.93,57.12,61.43,0.00,0.00,1265.110698,65.67,764.1546687,41.51,5,45.20,68.15,94.39,0.26,59.48,12,90.16,0,0.00,42.22,5.20,54.03,85.49,87.91,5.24,58.56,14.18,61.42,5.7,24.29,2,15.38,23.3,38.43,1.6,2.59,21.7,67.52,49.47,5.13,49.56
6065044521,1352,Riverside ,92282,White Water,-116.6555007,33.9744497,26.66,54.41,50-55%,0.064,95.21,6.416870949,4.64,0.037,13.34,779.34,85.01,41.83,39.73,0.00,0.00,27.0583334,16.85,1286.614397,71.85,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,27.22,3.35,14.76,40.95,43.05,6.45,82.91,18.9,83.86,24.9,72.41,NA,NA,68.3,95.43,NA,NA,26.9,82.77,76.74,7.96,88.64
6007003200,4204,Butte ,95966,Oroville,-121.5309393,39.429744,26.63,54.40,50-55%,0.052,67.73,7.872253087,12.25,0.007,2.84,543.59,52.59,60.10,65.81,9.35,60.35,0.874458733,5.93,123.8712733,1.68,20.75,84.70,12.5,54.71,0.025,16.41,0,0.00,0.1,1.98,32.95,4.06,27.44,47.64,53.07,3.58,17.77,19.02,84.32,32,81.63,9.3,58.59,64.1,92.89,19.3,98.81,16.2,42.68,63.32,6.57,70.53
